,0,1,2
3936,73,137.0,44.0
3937,107,129.0,49.0
3938,71,155.0,98.0
3939,14,151.0,135.0
3940,48,69.0,32.0
3941,130,132.0,119.0
3942,16,13.0,106.0
3943,64,103.0,122.0
3944,79,95.0,6.0
3945,18,53.0,28.0
3946,35,126.0,30.0
3947,116,83.0,71.0
3948,12,128.0,108.0
3949,80,111.0,14.0
3950,49,159.0,38.0
3951,99,25.0,112.0
3952,41,103.0,51.0
3953,120,64.0,93.0
3954,85,99.0,17.0
3955,7,9.0,56.0
3956,115,22.0,5.0
3957,79,78.0,21.0
3958,156,81.0,32.0
3959,144,121.0,111.0
3960,103,75.0,106.0
3961,60,77.0,56.0
3962,96,119.0,36.0
3963,20,101.0,152.0
3964,6,29.0,44.0
3965,25,20.0,83.0
3966,46,13.0,26.0
3967,47,150.0,78.0
3968,19,74.0,106.0
3969,68,141.0,57.0
3970,135,9.0,39.0
3971,145,98.0,138.0
3972,10,74.0,92.0
3973,32,63.0,17.0
3974,33,119.0,148.0
3975,63,52.0,83.0
3976,15,62.0,23.0
3977,33,77.0,157.0
3978,29,115.0,60.0
3979,122,125.0,118.0
3980,137,53.0,118.0
3981,23,137.0,15.0
3982,72,29.0,37.0
3983,71,127.0,7.0
3984,69,9.0,85.0
3985,85,65.0,103.0
3986,46,10.0,16.0
3987,119,103.0,64.0
3988,74,9.0,42.0
3989,155,49.0,159.0
3990,9,8.0,138.0
3991,1,88.0,54.0
3992,120,88.0,7.0
3993,115,62.0,118.0
3994,138,34.0,155.0
3995,145,120.0,22.0
3996,11,17.0,133.0
3997,151,29.0,43.0
3998,71,118.0,39.0
3999,150,15.0,77.0
4000,12,7.0,134.0
4001,23,116.0,62.0
4002,6,82.0,150.0
4003,67,47.0,106.0
4004,68,98.0,110.0
4005,6,146.0,101.0
4006,13,108.0,133.0
4007,34,48.0,25.0
4008,135,15.0,45.0
4009,143,57.0,34.0
4010,87,48.0,16.0
4011,119,82.0,24.0
4012,32,155.0,108.0
4013,45,102.0,67.0
4014,41,137.0,31.0
4015,135,154.0,99.0
4016,75,139.0,43.0
4017,56,141.0,136.0
4018,109,94.0,136.0
4019,81,128.0,148.0
4020,15,67.0,52.0
4021,149,96.0,116.0
4022,14,33.0,145.0
4023,132,31.0,127.0
4024,69,135.0,38.0
4025,144,52.0,65.0
4026,68,113.0,124.0
4027,158,131.0,115.0
4028,82,41.0,5.0
4029,11,85.0,118.0
4030,113,2.0,96.0
4031,32,116.0,128.0
4032,53,110.0,77.0
4033,1,156.0,135.0
4034,110,48.0,105.0
4035,55,26.0,140.0
4036,89,96.0,64.0
4037,43,80.0,100.0
4038,46,81.0,116.0
4039,98,153.0,82.0
4040,6,50.0,70.0
4041,142,153.0,44.0
4042,42,14.0,48.0
4043,115,54.0,8.0
4044,117,125.0,50.0
4045,59,99.0,47.0
4046,50,150.0,113.0
4047,29,46.0,71.0
4048,44,151.0,40.0
4049,128,10.0,23.0
4050,2,54.0,138.0
4051,108,2.0,69.0
4052,137,0.0,93.0
4053,100,110.0,60.0
4054,23,73.0,7.0
4055,134,50.0,53.0
4056,131,37.0,13.0
4057,22,132.0,64.0
4058,26,12.0,130.0
4059,79,29.0,20.0
4060,133,137.0,103.0
4061,158,117.0,8.0
4062,83,89.0,105.0
4063,135,53.0,27.0
4064,153,13.0,135.0
4065,53,127.0,93.0
4066,97,40.0,137.0
4067,156,160.0,107.0
4068,77,109.0,160.0
4069,27,80.0,25.0
4070,56,20.0,52.0
4071,146,100.0,24.0
4072,48,17.0,23.0
4073,126,34.0,102.0
4074,69,47.0,3.0
4075,14,92.0,143.0
4076,41,68.0,39.0
4077,2,13.0,72.0
4078,43,84.0,156.0
4079,13,98.0,9.0
4080,2,55.0,34.0
4081,152,112.0,73.0
4082,68,114.0,94.0
4083,48,54.0,135.0
4084,147,33.0,9.0
4085,145,123.0,26.0
4086,61,136.0,16.0
4087,13,144.0,98.0
4088,91,153.0,79.0
4089,1,54.0,0.0
4090,120,73.0,86.0
4091,127,112.0,18.0
4092,67,92.0,115.0
4093,31,24.0,53.0
4094,116,28.0,87.0
4095,10,103.0,153.0
4096,78,58.0,100.0
4097,137,135.0,113.0
4098,62,20.0,127.0
4099,90,23.0,20.0
4100,112,97.0,90.0
4101,61,9.0,125.0
4102,116,38.0,74.0
4103,83,112.0,81.0
4104,77,58.0,54.0
4105,11,73.0,15.0
4106,58,11.0,87.0
4107,12,159.0,127.0
4108,100,5.0,8.0
4109,23,102.0,133.0
4110,13,76.0,25.0
4111,82,108.0,76.0
4112,109,48.0,95.0
4113,132,109.0,155.0
4114,73,95.0,138.0
4115,52,30.0,80.0
4116,4,124.0,34.0
4117,129,125.0,39.0
4118,142,50.0,61.0
4119,30,35.0,10.0
4120,54,141.0,158.0
4121,59,99.0,140.0
4122,130,55.0,9.0
4123,115,155.0,125.0
4124,122,111.0,133.0
4125,103,73.0,15.0
4126,47,154.0,44.0
4127,143,158.0,25.0
4128,140,40.0,53.0
4129,139,87.0,43.0
4130,39,12.0,48.0
4131,36,127.0,66.0
4132,117,93.0,139.0
4133,122,83.0,61.0
4134,114,149.0,1.0
4135,8,37.0,92.0
4136,113,49.0,15.0
4137,69,136.0,59.0
4138,95,91.0,2.0
4139,77,115.0,134.0
4140,149,151.0,116.0
4141,115,136.0,78.0
4142,136,43.0,69.0
4143,43,21.0,44.0
4144,57,21.0,51.0
4145,89,72.0,32.0
4146,90,114.0,97.0
4147,56,141.0,143.0
4148,118,116.0,9.0
4149,53,142.0,159.0
4150,130,20.0,137.0
4151,90,129.0,2.0
4152,28,16.0,98.0
4153,99,26.0,91.0
4154,151,147.0,10.0
4155,103,94.0,61.0
4156,137,107.0,126.0
4157,89,88.0,107.0
4158,18,99.0,3.0
4159,132,70.0,41.0
4160,5,156.0,73.0
4161,105,75.0,5.0
4162,78,54.0,153.0
4163,1,2.0,141.0
4164,109,64.0,75.0
4165,71,131.0,59.0
4166,38,99.0,87.0
4167,88,135.0,22.0
4168,118,54.0,140.0
4169,24,40.0,152.0
4170,47,157.0,46.0
4171,60,0.0,58.0
4172,152,106.0,87.0
4173,108,8.0,28.0
4174,72,74.0,17.0
4175,14,28.0,143.0
4176,13,113.0,86.0
4177,2,133.0,51.0
4178,93,154.0,125.0
4179,86,8.0,151.0
4180,105,10.0,123.0
4181,100,71.0,73.0
4182,139,84.0,5.0
4183,50,90.0,128.0
4184,117,64.0,1.0
4185,153,126.0,92.0
4186,44,78.0,14.0
4187,145,49.0,3.0
4188,127,10.0,134.0
4189,41,149.0,117.0
4190,93,104.0,8.0
4191,60,116.0,46.0
4192,98,3.0,51.0
4193,19,131.0,25.0
4194,46,15.0,90.0
4195,26,91.0,11.0
4196,58,36.0,126.0
4197,23,95.0,104.0
4198,12,14.0,70.0
4199,91,44.0,88.0
4200,17,47.0,18.0
4201,108,10.0,46.0
4202,3,14.0,157.0
4203,6,133.0,0.0
4204,9,64.0,109.0
4205,99,115.0,122.0
4206,17,2.0,154.0
4207,116,42.0,13.0
4208,97,140.0,147.0
4209,129,124.0,134.0
4210,73,130.0,135.0
4211,2,113.0,150.0
4212,113,153.0,3.0
4213,147,77.0,144.0
4214,95,56.0,102.0
4215,158,8.0,25.0
4216,0,89.0,159.0
4217,145,75.0,115.0
4218,40,80.0,74.0
4219,160,76.0,27.0
4220,97,147.0,63.0
4221,48,47.0,93.0
4222,0,114.0,136.0
4223,122,61.0,108.0
4224,118,18.0,150.0
4225,84,112.0,79.0
4226,110,2.0,144.0
4227,25,24.0,87.0
4228,23,103.0,89.0
4229,91,114.0,7.0
4230,0,135.0,71.0
4231,28,10.0,0.0
4232,135,42.0,11.0
4233,18,53.0,102.0
4234,52,84.0,1.0
4235,58,121.0,48.0
4236,77,135.0,134.0
4237,93,158.0,21.0
4238,109,29.0,19.0
4239,78,20.0,68.0
4240,65,35.0,99.0
4241,13,19.0,26.0
4242,49,1.0,73.0
4243,11,60.0,108.0
4244,39,93.0,82.0
4245,49,28.0,107.0
4246,26,114.0,85.0
4247,141,135.0,94.0
4248,28,57.0,150.0
4249,67,40.0,39.0
4250,140,54.0,117.0
4251,155,159.0,3.0
4252,111,42.0,40.0
4253,41,15.0,16.0
4254,91,75.0,24.0
4255,64,8.0,77.0
4256,153,72.0,125.0
4257,128,143.0,92.0
4258,20,108.0,13.0
4259,88,149.0,6.0
4260,141,1.0,153.0
4261,98,11.0,140.0
4262,73,76.0,68.0
4263,84,135.0,75.0
4264,22,129.0,41.0
4265,121,25.0,61.0
4266,32,99.0,51.0
4267,72,45.0,4.0
4268,14,52.0,72.0
4269,148,81.0,38.0
4270,157,63.0,71.0
4271,38,19.0,150.0
4272,42,132.0,95.0
4273,53,51.0,23.0
4274,71,141.0,124.0
4275,41,35.0,125.0
4276,138,140.0,32.0
4277,3,76.0,82.0
4278,20,125.0,74.0
4279,137,132.0,29.0
4280,69,139.0,45.0
4281,111,71.0,32.0
4282,94,72.0,147.0
4283,118,146.0,97.0
4284,114,60.0,2.0
4285,99,103.0,106.0
4286,5,139.0,91.0
4287,69,12.0,56.0
4288,73,125.0,8.0
4289,104,151.0,44.0
4290,105,130.0,47.0
4291,126,78.0,65.0
4292,153,27.0,106.0
4293,26,48.0,121.0
4294,95,54.0,136.0
4295,157,36.0,47.0
4296,77,53.0,54.0
4297,26,29.0,51.0
4298,6,86.0,5.0
4299,70,61.0,145.0
4300,35,59.0,100.0
4301,5,90.0,14.0
4302,64,22.0,2.0
4303,57,43.0,35.0
4304,57,121.0,31.0
4305,52,64.0,32.0
4306,0,4.0,5.0
4307,29,45.0,126.0
4308,15,134.0,50.0
4309,74,84.0,95.0
4310,117,132.0,67.0
4311,95,89.0,116.0
4312,14,33.0,99.0
4313,135,12.0,11.0
4314,22,123.0,62.0
4315,107,89.0,61.0
4316,0,82.0,62.0
4317,90,44.0,98.0
4318,26,81.0,46.0
4319,60,109.0,141.0
4320,138,76.0,45.0
4321,100,50.0,62.0
4322,132,42.0,19.0
4323,86,160.0,63.0
4324,133,137.0,149.0
4325,96,62.0,130.0
4326,28,8.0,142.0
4327,115,44.0,100.0
4328,129,24.0,35.0
4329,22,107.0,113.0
4330,106,48.0,84.0
4331,145,104.0,53.0
4332,157,150.0,76.0
4333,111,84.0,126.0
4334,79,55.0,119.0
4335,145,39.0,11.0
4336,13,77.0,2.0
4337,67,155.0,154.0
4338,64,69.0,144.0
4339,94,89.0,64.0
4340,50,52.0,81.0
4341,67,37.0,99.0
4342,5,66.0,83.0
4343,70,17.0,64.0
4344,35,130.0,7.0
4345,42,134.0,67.0
4346,159,31.0,89.0
4347,69,78.0,104.0
4348,44,134.0,7.0
4349,133,48.0,27.0
4350,89,94.0,29.0
4351,11,27.0,29.0
4352,76,57.0,13.0
4353,135,31.0,8.0
4354,9,50.0,34.0
4355,144,139.0,16.0
4356,9,101.0,26.0
4357,1,123.0,149.0
4358,13,56.0,28.0
4359,158,44.0,12.0
4360,127,39.0,89.0
4361,140,11.0,123.0
4362,2,63.0,134.0
4363,80,16.0,35.0
4364,126,98.0,80.0
4365,47,113.0,64.0
4366,123,101.0,13.0
4367,60,39.0,69.0
4368,29,128.0,156.0
4369,131,25.0,155.0
4370,139,73.0,96.0
4371,85,16.0,49.0
4372,14,110.0,106.0
4373,151,122.0,61.0
4374,144,96.0,26.0
4375,94,95.0,87.0
4376,66,36.0,145.0
4377,29,26.0,134.0
4378,89,48.0,1.0
4379,141,37.0,109.0
4380,159,147.0,107.0
4381,139,66.0,29.0
4382,4,20.0,74.0
4383,150,4.0,80.0
4384,7,121.0,26.0
4385,93,47.0,39.0
4386,154,135.0,128.0
4387,140,117.0,120.0
4388,145,122.0,47.0
4389,27,14.0,104.0
4390,36,43.0,60.0
4391,23,102.0,55.0
4392,83,109.0,99.0
4393,114,33.0,25.0
4394,33,11.0,159.0
4395,141,115.0,104.0
4396,8,29.0,157.0
4397,128,158.0,108.0
4398,88,104.0,24.0
4399,60,152.0,56.0
4400,116,71.0,131.0
4401,146,94.0,18.0
4402,25,130.0,74.0
4403,25,88.0,132.0
4404,60,19.0,15.0
4405,71,77.0,34.0
4406,114,107.0,117.0
4407,109,103.0,17.0
4408,69,92.0,31.0
4409,115,2.0,106.0
4410,53,95.0,77.0
4411,88,99.0,50.0
4412,142,119.0,67.0
4413,113,158.0,8.0
4414,35,36.0,46.0
4415,88,116.0,83.0
4416,19,7.0,157.0
4417,13,140.0,21.0
4418,123,58.0,37.0
4419,134,62.0,92.0
4420,32,36.0,106.0
4421,120,150.0,110.0
4422,43,133.0,120.0
4423,54,86.0,49.0
4424,30,29.0,136.0
4425,58,144.0,141.0
4426,113,2.0,18.0
4427,113,43.0,68.0
4428,99,66.0,77.0
4429,4,38.0,153.0
4430,71,6.0,61.0
4431,37,39.0,120.0
4432,143,104.0,63.0
4433,24,52.0,103.0
4434,111,5.0,145.0
4435,124,43.0,68.0
4436,43,144.0,147.0
4437,89,107.0,75.0
4438,132,76.0,114.0
4439,51,5.0,35.0
4440,87,83.0,28.0
4441,92,79.0,13.0
4442,157,98.0,40.0
4443,106,157.0,117.0
4444,114,54.0,23.0
4445,136,106.0,29.0
4446,159,157.0,133.0
4447,18,90.0,74.0
4448,37,20.0,104.0
4449,63,82.0,144.0
4450,114,3.0,138.0
4451,131,137.0,60.0
4452,15,23.0,89.0
4453,128,156.0,117.0
4454,9,66.0,44.0
4455,140,45.0,97.0
4456,148,41.0,13.0
4457,49,12.0,5.0
4458,33,97.0,79.0
4459,49,110.0,63.0
4460,44,39.0,93.0
4461,75,110.0,138.0
4462,71,66.0,12.0
4463,63,107.0,12.0
4464,7,82.0,151.0
4465,39,92.0,90.0
4466,61,35.0,65.0
4467,82,128.0,40.0
4468,30,99.0,84.0
4469,64,66.0,112.0
4470,150,62.0,115.0
4471,60,17.0,153.0
4472,28,39.0,86.0
4473,34,26.0,128.0
4474,15,28.0,139.0
4475,138,123.0,6.0
4476,124,81.0,44.0
4477,34,26.0,70.0
4478,53,81.0,148.0
4479,113,110.0,103.0
4480,148,109.0,108.0
4481,111,16.0,94.0
4482,103,96.0,101.0
4483,68,120.0,44.0
4484,109,41.0,75.0
4485,79,51.0,1.0
4486,62,127.0,144.0
4487,127,140.0,56.0
4488,125,105.0,139.0
4489,119,37.0,74.0
4490,15,136.0,26.0
4491,5,83.0,139.0
4492,39,86.0,84.0
4493,81,6.0,116.0
4494,154,19.0,151.0
4495,109,19.0,60.0
4496,44,126.0,96.0
4497,92,4.0,93.0
4498,132,87.0,103.0
4499,37,81.0,91.0
4500,122,34.0,45.0
4501,59,123.0,6.0
4502,99,156.0,115.0
4503,132,85.0,146.0
4504,62,115.0,92.0
4505,154,99.0,3.0
4506,138,38.0,74.0
4507,128,90.0,55.0
4508,140,37.0,147.0
4509,65,108.0,20.0
4510,148,93.0,87.0
4511,44,62.0,147.0
4512,77,27.0,122.0
4513,96,2.0,124.0
4514,132,9.0,110.0
4515,17,158.0,144.0
4516,37,46.0,11.0
4517,22,20.0,77.0
4518,7,27.0,129.0
4519,134,7.0,23.0
4520,111,89.0,145.0
4521,118,16.0,157.0
4522,14,66.0,84.0
4523,99,8.0,70.0
4524,111,98.0,23.0
4525,32,100.0,6.0
4526,53,58.0,5.0
4527,38,46.0,140.0
4528,51,69.0,19.0
4529,28,32.0,78.0
4530,59,129.0,63.0
4531,110,146.0,86.0
4532,124,82.0,32.0
4533,126,12.0,7.0
4534,9,148.0,159.0
4535,24,132.0,42.0
4536,121,36.0,79.0
4537,63,27.0,58.0
4538,107,73.0,20.0
4539,104,106.0,111.0
4540,43,21.0,77.0
4541,156,89.0,20.0
4542,106,131.0,64.0
4543,77,107.0,131.0
4544,149,30.0,138.0
4545,24,8.0,111.0
4546,124,147.0,116.0
4547,77,1.0,154.0
4548,28,32.0,21.0
4549,78,143.0,130.0
4550,118,128.0,11.0
4551,113,133.0,56.0
4552,87,100.0,94.0
4553,109,53.0,139.0
4554,86,34.0,47.0
4555,33,77.0,12.0
4556,123,58.0,96.0
4557,6,120.0,158.0
4558,120,150.0,106.0
4559,9,117.0,91.0
4560,112,25.0,23.0
4561,21,76.0,104.0
4562,19,33.0,45.0
4563,79,8.0,68.0
4564,127,145.0,24.0
4565,100,112.0,140.0
4566,63,48.0,49.0
4567,150,6.0,104.0
4568,24,115.0,160.0
4569,58,121.0,63.0
4570,106,23.0,32.0
4571,147,39.0,130.0
4572,95,22.0,82.0
4573,86,61.0,23.0
4574,83,32.0,52.0
4575,43,157.0,139.0
4576,62,146.0,133.0
4577,26,24.0,58.0
4578,37,86.0,100.0
4579,23,46.0,55.0
4580,104,144.0,122.0
4581,127,75.0,96.0
4582,45,95.0,147.0
4583,156,157.0,6.0
4584,116,22.0,14.0
4585,141,19.0,90.0
4586,119,53.0,64.0
4587,37,154.0,67.0
4588,116,131.0,6.0
4589,120,32.0,150.0
4590,29,82.0,92.0
4591,66,103.0,111.0
4592,123,12.0,146.0
4593,71,154.0,73.0
4594,111,92.0,71.0
4595,81,8.0,6.0
4596,64,114.0,79.0
4597,81,124.0,35.0
4598,30,59.0,113.0
4599,51,0.0,118.0
4600,44,22.0,109.0
4601,137,130.0,10.0
4602,1,32.0,140.0
4603,140,139.0,67.0
4604,2,115.0,55.0
4605,24,88.0,82.0
4606,135,56.0,98.0
4607,28,111.0,85.0
4608,74,118.0,36.0
4609,88,1.0,33.0
4610,116,31.0,86.0
4611,40,103.0,104.0
4612,141,29.0,155.0
4613,147,2.0,20.0
4614,72,123.0,10.0
4615,147,128.0,41.0
4616,8,43.0,88.0
4617,39,144.0,64.0
4618,101,113.0,98.0
4619,156,14.0,64.0
4620,81,130.0,19.0
4621,147,12.0,63.0
4622,92,110.0,107.0
4623,75,31.0,122.0
4624,119,107.0,45.0
4625,77,22.0,56.0
4626,108,63.0,113.0
4627,5,68.0,13.0
4628,44,54.0,159.0
4629,158,154.0,36.0
4630,152,144.0,120.0
4631,32,121.0,81.0
4632,25,119.0,54.0
4633,6,27.0,105.0
4634,157,16.0,141.0
4635,123,84.0,62.0
4636,13,21.0,110.0
4637,160,46.0,13.0
4638,130,45.0,154.0
4639,124,7.0,96.0
4640,76,60.0,0.0
4641,35,69.0,17.0
4642,88,75.0,42.0
4643,139,83.0,107.0
4644,153,80.0,10.0
4645,38,56.0,135.0
4646,95,140.0,29.0
4647,160,128.0,45.0
4648,49,114.0,95.0
4649,63,121.0,123.0
4650,117,111.0,100.0
4651,37,96.0,144.0
4652,60,37.0,148.0
4653,54,32.0,116.0
4654,156,9.0,30.0
4655,62,93.0,11.0
4656,148,95.0,78.0
4657,118,147.0,76.0
4658,128,104.0,138.0
4659,70,108.0,124.0
4660,77,40.0,85.0
4661,28,36.0,100.0
4662,34,134.0,57.0
4663,132,13.0,156.0
4664,19,11.0,53.0
4665,107,105.0,124.0
4666,130,105.0,54.0
4667,64,93.0,38.0
4668,52,119.0,58.0
4669,63,34.0,67.0
4670,109,152.0,31.0
4671,116,138.0,29.0
4672,90,62.0,8.0
4673,37,150.0,26.0
4674,26,35.0,22.0
4675,105,149.0,94.0
4676,138,128.0,124.0
4677,49,71.0,90.0
4678,6,126.0,85.0
4679,132,12.0,26.0
4680,70,144.0,16.0
4681,81,117.0,78.0
4682,81,93.0,29.0
4683,132,158.0,136.0
4684,23,89.0,118.0
4685,152,153.0,73.0
4686,138,98.0,42.0
4687,128,137.0,40.0
4688,38,122.0,49.0
4689,138,54.0,144.0
4690,52,24.0,109.0
4691,13,135.0,68.0
4692,110,149.0,95.0
4693,113,24.0,51.0
4694,23,139.0,96.0
4695,84,112.0,70.0
4696,101,94.0,69.0
4697,55,150.0,102.0
4698,20,153.0,44.0
4699,101,7.0,147.0
4700,33,49.0,71.0
4701,100,32.0,82.0
4702,35,126.0,41.0
4703,154,40.0,26.0
4704,15,38.0,34.0
4705,3,33.0,102.0
4706,107,69.0,111.0
4707,19,23.0,69.0
4708,64,68.0,104.0
4709,24,73.0,111.0
4710,25,62.0,145.0
4711,50,141.0,53.0
4712,79,85.0,67.0
4713,129,1.0,92.0
4714,102,106.0,127.0
4715,58,158.0,81.0
4716,43,41.0,72.0
4717,136,29.0,77.0
4718,85,160.0,60.0
4719,109,132.0,73.0
4720,3,97.0,10.0
4721,48,129.0,126.0
4722,33,81.0,59.0
4723,120,86.0,117.0
4724,96,1.0,152.0
4725,16,137.0,140.0
4726,42,7.0,94.0
4727,148,149.0,152.0
4728,154,28.0,103.0
4729,77,111.0,4.0
4730,31,123.0,116.0
4731,80,45.0,82.0
4732,53,60.0,78.0
4733,78,119.0,120.0
4734,85,147.0,16.0
4735,69,131.0,137.0
4736,123,120.0,45.0
4737,147,109.0,70.0
4738,42,12.0,75.0
4739,34,143.0,122.0
4740,112,48.0,26.0
4741,86,63.0,96.0
4742,149,56.0,152.0
4743,79,99.0,26.0
4744,60,10.0,120.0
4745,1,72.0,52.0
4746,153,35.0,32.0
4747,93,101.0,0.0
4748,81,157.0,101.0
4749,97,75.0,26.0
4750,46,14.0,64.0
4751,47,100.0,69.0
4752,92,149.0,22.0
4753,65,71.0,62.0
4754,16,12.0,110.0
4755,131,28.0,159.0
4756,137,94.0,86.0
4757,13,1.0,70.0
4758,26,106.0,114.0
4759,75,107.0,46.0
4760,129,78.0,99.0
4761,105,79.0,47.0
4762,31,7.0,148.0
4763,98,17.0,112.0
4764,69,64.0,19.0
4765,142,88.0,131.0
4766,14,38.0,98.0
4767,91,129.0,101.0
4768,127,128.0,145.0
4769,37,115.0,35.0
4770,68,146.0,110.0
4771,18,152.0,77.0
4772,92,125.0,83.0
4773,99,5.0,151.0
4774,81,61.0,84.0
4775,140,95.0,70.0
4776,35,69.0,142.0
4777,143,147.0,61.0
4778,5,72.0,149.0
4779,123,52.0,127.0
4780,48,20.0,76.0
4781,59,122.0,16.0
4782,151,122.0,149.0
4783,32,50.0,141.0
4784,21,79.0,88.0
4785,120,92.0,70.0
4786,84,14.0,114.0
4787,51,27.0,103.0
4788,17,79.0,60.0
4789,78,36.0,124.0
4790,23,50.0,19.0
4791,43,28.0,75.0
4792,47,65.0,149.0
4793,63,153.0,56.0
4794,34,50.0,110.0
4795,17,14.0,83.0
4796,150,108.0,93.0
4797,115,81.0,39.0
4798,127,118.0,21.0
4799,28,100.0,22.0
4800,24,145.0,20.0
4801,64,89.0,127.0
4802,51,82.0,112.0
4803,36,99.0,159.0
4804,122,160.0,45.0
4805,72,100.0,82.0
4806,40,78.0,107.0
4807,48,158.0,26.0
4808,142,47.0,93.0
4809,96,142.0,40.0
4810,81,11.0,79.0
4811,46,95.0,80.0
4812,32,90.0,74.0
4813,157,80.0,105.0
4814,30,80.0,124.0
4815,100,140.0,96.0
4816,101,37.0,108.0
4817,6,84.0,97.0
4818,154,75.0,124.0
4819,0,108.0,35.0
4820,147,39.0,25.0
4821,46,160.0,50.0
4822,60,136.0,12.0
4823,71,31.0,61.0
4824,97,110.0,144.0
4825,136,14.0,23.0
4826,35,69.0,80.0
4827,21,3.0,28.0
4828,66,2.0,153.0
4829,13,7.0,154.0
4830,145,61.0,101.0
4831,142,47.0,64.0
4832,72,5.0,105.0
4833,69,29.0,137.0
4834,158,143.0,56.0
4835,69,20.0,47.0
4836,75,85.0,26.0
4837,30,53.0,55.0
4838,89,94.0,149.0
4839,105,88.0,7.0
4840,46,105.0,117.0
4841,74,3.0,80.0
4842,127,14.0,74.0
4843,137,156.0,21.0
4844,151,31.0,125.0
4845,150,44.0,149.0
4846,124,12.0,4.0
4847,84,57.0,46.0
4848,85,37.0,159.0
4849,126,154.0,100.0
4850,101,55.0,147.0
4851,109,63.0,39.0
4852,52,53.0,141.0
4853,110,84.0,27.0
4854,104,9.0,82.0
4855,27,111.0,5.0
4856,105,111.0,109.0
4857,93,29.0,106.0
4858,107,77.0,75.0
4859,66,54.0,111.0
4860,46,94.0,139.0
4861,24,129.0,32.0
4862,146,25.0,3.0
4863,0,67.0,149.0
4864,146,110.0,29.0
4865,78,7.0,154.0
4866,131,92.0,31.0
4867,131,79.0,158.0
4868,5,132.0,147.0
4869,142,111.0,46.0
4870,78,98.0,154.0
4871,1,43.0,92.0
4872,12,30.0,94.0
4873,50,61.0,74.0
4874,60,3.0,83.0
4875,53,28.0,82.0
4876,70,61.0,52.0
4877,35,50.0,136.0
4878,156,98.0,138.0
4879,30,154.0,14.0
4880,1,110.0,78.0
4881,130,33.0,158.0
4882,143,39.0,96.0
4883,17,99.0,127.0
4884,37,111.0,10.0
4885,21,134.0,131.0
4886,138,94.0,73.0
4887,30,158.0,126.0
4888,31,150.0,108.0
4889,4,35.0,139.0
4890,59,56.0,157.0
4891,112,115.0,52.0
4892,21,32.0,135.0
4893,26,63.0,34.0
4894,80,79.0,123.0
4895,100,20.0,146.0
4896,3,96.0,6.0
4897,56,18.0,90.0
4898,18,56.0,62.0
4899,97,41.0,152.0
4900,25,1.0,19.0
4901,68,3.0,14.0
4902,152,97.0,16.0
4903,38,142.0,22.0
4904,3,41.0,72.0
4905,66,2.0,99.0
4906,131,74.0,104.0
4907,68,91.0,16.0
4908,147,3.0,138.0
4909,160,103.0,9.0
4910,142,13.0,159.0
4911,73,84.0,89.0
4912,75,74.0,81.0
4913,84,153.0,126.0
4914,127,65.0,35.0
4915,140,90.0,70.0
4916,22,26.0,122.0
4917,83,53.0,80.0
4918,43,29.0,143.0
4919,87,131.0,80.0
4920,136,122.0,15.0
4921,29,124.0,60.0
4922,72,106.0,128.0
4923,9,59.0,102.0
4924,110,56.0,107.0
4925,30,153.0,87.0
4926,36,99.0,160.0
4927,87,13.0,105.0
4928,74,16.0,45.0
4929,121,11.0,28.0
4930,75,88.0,32.0
4931,19,47.0,148.0
4932,141,75.0,59.0
4933,153,38.0,78.0
4934,13,151.0,21.0
4935,99,135.0,104.0
4936,30,13.0,49.0
4937,11,46.0,124.0
4938,138,160.0,127.0
4939,17,133.0,12.0
4940,53,4.0,102.0
4941,128,117.0,38.0
4942,23,110.0,159.0
4943,9,156.0,120.0
4944,87,110.0,150.0
4945,128,101.0,54.0
4946,65,138.0,98.0
4947,56,48.0,39.0
4948,49,30.0,47.0
4949,14,133.0,131.0
4950,150,42.0,51.0
4951,97,37.0,91.0
4952,45,119.0,76.0
4953,145,160.0,101.0
4954,104,39.0,82.0
4955,127,63.0,139.0
4956,75,65.0,68.0
4957,11,62.0,36.0
4958,23,160.0,127.0
4959,99,37.0,102.0
4960,15,150.0,71.0
4961,72,156.0,53.0
4962,28,19.0,94.0
4963,153,85.0,127.0
4964,135,18.0,46.0
4965,141,88.0,59.0
4966,71,98.0,155.0
4967,74,12.0,40.0
4968,137,133.0,62.0
4969,56,154.0,144.0
4970,9,60.0,149.0
4971,137,65.0,142.0
4972,47,3.0,60.0
4973,104,18.0,156.0
4974,150,56.0,95.0
4975,1,20.0,13.0
4976,61,108.0,149.0
4977,141,61.0,90.0
4978,130,34.0,9.0
4979,104,79.0,49.0
4980,39,70.0,95.0
4981,159,29.0,2.0
4982,95,47.0,94.0
4983,159,72.0,53.0
4984,112,148.0,34.0
4985,37,22.0,90.0
4986,69,26.0,152.0
4987,40,73.0,112.0
4988,35,116.0,88.0
4989,46,93.0,11.0
4990,102,57.0,127.0
4991,92,73.0,97.0
4992,118,45.0,105.0
4993,6,157.0,105.0
4994,64,23.0,72.0
4995,79,2.0,102.0
4996,42,34.0,70.0
4997,140,132.0,62.0
4998,117,146.0,147.0
4999,78,16.0,42.0
5000,160,42.0,1.0
5001,11,8.0,152.0
5002,68,155.0,21.0
5003,136,102.0,36.0
5004,160,80.0,143.0
5005,136,74.0,105.0
5006,123,110.0,128.0
5007,80,62.0,76.0
5008,145,48.0,49.0
5009,1,104.0,69.0
5010,59,17.0,143.0
5011,86,74.0,99.0
